timestamp,channel,sensor,value
2017-01-01T00:00:00Z,demand,Node_1,-3351.6
2017-01-01T00:00:00Z,demand,Node_10,93.6
2017-01-01T00:00:00Z,demand,Node_11,72.0
2017-01-01T00:00:00Z,demand,Node_12,82.8
2017-01-01T00:00:00Z,demand,Node_13,144.0
2017-01-01T00:00:00Z,demand,Node_14,86.4
2017-01-01T00:00:00Z,demand,Node_15,43.2
2017-01-01T00:00:00Z,demand,Node_16,57.6
2017-01-01T00:00:00Z,demand,Node_17,187.2
2017-01-01T00:00:00Z,demand,Node_18,255.6
2017-01-01T00:00:00Z,demand,Node_19,10.8
2017-01-01T00:00:00Z,demand,Node_2,158.4
2017-01-01T00:00:00Z,demand,Node_20,208.8
2017-01-01T00:00:00Z,demand,Node_21,165.6
2017-01-01T00:00:00Z,demand,Node_22,86.4
2017-01-01T00:00:00Z,demand,Node_23,169.2
2017-01-01T00:00:00Z,demand,Node_24,151.2
2017-01-01T00:00:00Z,demand,Node_25,32.4
2017-01-01T00:00:00Z,demand,Node_26,158.4
2017-01-01T00:00:00Z,demand,Node_27,64.8
2017-01-01T00:00:00Z,demand,Node_28,43.2
2017-01-01T00:00:00Z,demand,Node_29,64.8
2017-01-01T00:00:00Z,demand,Node_3,126.0
2017-01-01T00:00:00Z,demand,Node_30,54.0
2017-01-01T00:00:00Z,demand,Node_31,18.0
2017-01-01T00:00:00Z,demand,Node_32,111.6
2017-01-01T00:00:00Z,demand,Node_4,28.8
2017-01-01T00:00:00Z,demand,Node_5,118.8
2017-01-01T00:00:00Z,demand,Node_6,176.4
2017-01-01T00:00:00Z,demand,Node_7,212.4
2017-01-01T00:00:00Z,demand,Node_8,79.2
2017-01-01T00:00:00Z,demand,Node_9,97.2
2017-01-01T00:00:00Z,flow,Link_1,3351.6
2017-01-01T00:00:00Z,flow,Link_10,302.4
2017-01-01T00:00:00Z,flow,Link_11,226.8
2017-01-01T00:00:00Z,flow,Link_12,144.0
2017-01-01T00:00:00Z,flow,Link_13,172.8
2017-01-01T00:00:00Z,flow,Link_14,86.4
2017-01-01T00:00:00Z,flow,Link_15,43.2
2017-01-01T00:00:00Z,flow,Link_16,68.4
2017-01-01T00:00:00Z,flow,Link_17,-255.6
2017-01-01T00:00:00Z,flow,Link_18,-507.6
2017-01-01T00:00:00Z,flow,Link_19,-518.4
2017-01-01T00:00:00Z,flow,Link_2,3196.8
2017-01-01T00:00:00Z,flow,Link_20,1270.8
2017-01-01T00:00:00Z,flow,Link_21,248.4
2017-01-01T00:00:00Z,flow,Link_22,86.4
2017-01-01T00:00:00Z,flow,Link_23,813.6
2017-01-01T00:00:00Z,flow,Link_24,518.4
2017-01-01T00:00:00Z,flow,Link_25,367.2
2017-01-01T00:00:00Z,flow,Link_26,-169.2
2017-01-01T00:00:00Z,flow,Link_27,-10.8
2017-01-01T00:00:00Z,flow,Link_28,54.0
2017-01-01T00:00:00Z,flow,Link_29,122.4
2017-01-01T00:00:00Z,flow,Link_3,1281.6
2017-01-01T00:00:00Z,flow,Link_30,79.2
2017-01-01T00:00:00Z,flow,Link_31,14.4
2017-01-01T00:00:00Z,flow,Link_32,-39.6
2017-01-01T00:00:00Z,flow,Link_33,54.0
2017-01-01T00:00:00Z,flow,Link_34,165.6
2017-01-01T00:00:00Z,flow,Link_4,1252.8
2017-01-01T00:00:00Z,flow,Link_5,1134.0
2017-01-01T00:00:00Z,flow,Link_6,957.6
2017-01-01T00:00:00Z,flow,Link_7,741.6
2017-01-01T00:00:00Z,flow,Link_8,662.4
2017-01-01T00:00:00Z,flow,Link_9,565.2
2017-01-01T00:00:00Z,pressure,Node_1,0.0
2017-01-01T00:00:00Z,pressure,Node_10,68.321
2017-01-01T00:00:00Z,pressure,Node_11,68.249
2017-01-01T00:00:00Z,pressure,Node_12,68.216
2017-01-01T00:00:00Z,pressure,Node_13,68.117
2017-01-01T00:00:00Z,pressure,Node_14,67.981
2017-01-01T00:00:00Z,pressure,Node_15,67.938
2017-01-01T00:00:00Z,pressure,Node_16,67.874
2017-01-01T00:00:00Z,pressure,Node_17,68.057
2017-01-01T00:00:00Z,pressure,Node_18,68.48
2017-01-01T00:00:00Z,pressure,Node_19,68.791
2017-01-01T00:00:00Z,pressure,Node_2,69.87
2017-01-01T00:00:00Z,pressure,Node_20,68.415
2017-01-01T00:00:00Z,pressure,Node_21,68.106
2017-01-01T00:00:00Z,pressure,Node_22,67.911
2017-01-01T00:00:00Z,pressure,Node_23,68.113
2017-01-01T00:00:00Z,pressure,Node_24,67.927
2017-01-01T00:00:00Z,pressure,Node_25,67.792
2017-01-01T00:00:00Z,pressure,Node_26,67.707
2017-01-01T00:00:00Z,pressure,Node_27,67.705
2017-01-01T00:00:00Z,pressure,Node_28,67.774
2017-01-01T00:00:00Z,pressure,Node_29,67.589
2017-01-01T00:00:00Z,pressure,Node_3,68.947
2017-01-01T00:00:00Z,pressure,Node_30,67.563
2017-01-01T00:00:00Z,pressure,Node_31,67.574
2017-01-01T00:00:00Z,pressure,Node_32,67.62
2017-01-01T00:00:00Z,pressure,Node_4,68.818
2017-01-01T00:00:00Z,pressure,Node_5,68.642
2017-01-01T00:00:00Z,pressure,Node_6,68.484
2017-01-01T00:00:00Z,pressure,Node_7,68.436
2017-01-01T00:00:00Z,pressure,Node_8,68.382
2017-01-01T00:00:00Z,pressure,Node_9,68.35
