timestamp,channel,sensor,value
2017-10-04T17:30:00Z,demand,Node_1,-5860.8
2017-10-04T17:30:00Z,demand,Node_10,147.6
2017-10-04T17:30:00Z,demand,Node_11,162.0
2017-10-04T17:30:00Z,demand,Node_12,162.0
2017-10-04T17:30:00Z,demand,Node_13,262.8
2017-10-04T17:30:00Z,demand,Node_14,187.2
2017-10-04T17:30:00Z,demand,Node_15,86.4
2017-10-04T17:30:00Z,demand,Node_16,100.8
2017-10-04T17:30:00Z,demand,Node_17,219.6
2017-10-04T17:30:00Z,demand,Node_18,403.2
2017-10-04T17:30:00Z,demand,Node_19,18.0
2017-10-04T17:30:00Z,demand,Node_2,244.8
2017-10-04T17:30:00Z,demand,Node_20,360.0
2017-10-04T17:30:00Z,demand,Node_21,259.2
2017-10-04T17:30:00Z,demand,Node_22,151.2
2017-10-04T17:30:00Z,demand,Node_23,342.0
2017-10-04T17:30:00Z,demand,Node_24,266.4
2017-10-04T17:30:00Z,demand,Node_25,50.4
2017-10-04T17:30:00Z,demand,Node_26,277.2
2017-10-04T17:30:00Z,demand,Node_27,97.2
2017-10-04T17:30:00Z,demand,Node_28,93.6
2017-10-04T17:30:00Z,demand,Node_29,115.2
2017-10-04T17:30:00Z,demand,Node_3,244.8
2017-10-04T17:30:00Z,demand,Node_30,108.0
2017-10-04T17:30:00Z,demand,Node_31,32.4
2017-10-04T17:30:00Z,demand,Node_32,259.2
2017-10-04T17:30:00Z,demand,Node_4,39.6
2017-10-04T17:30:00Z,demand,Node_5,230.4
2017-10-04T17:30:00Z,demand,Node_6,259.2
2017-10-04T17:30:00Z,demand,Node_7,385.2
2017-10-04T17:30:00Z,demand,Node_8,154.8
2017-10-04T17:30:00Z,demand,Node_9,140.4
2017-10-04T17:30:00Z,flow,Link_1,5860.8
2017-10-04T17:30:00Z,flow,Link_10,590.4
2017-10-04T17:30:00Z,flow,Link_11,424.8
2017-10-04T17:30:00Z,flow,Link_12,262.8
2017-10-04T17:30:00Z,flow,Link_13,316.8
2017-10-04T17:30:00Z,flow,Link_14,129.6
2017-10-04T17:30:00Z,flow,Link_15,43.2
2017-10-04T17:30:00Z,flow,Link_16,122.4
2017-10-04T17:30:00Z,flow,Link_17,-345.6
2017-10-04T17:30:00Z,flow,Link_18,-748.8
2017-10-04T17:30:00Z,flow,Link_19,-766.8
2017-10-04T17:30:00Z,flow,Link_2,5616.0
2017-10-04T17:30:00Z,flow,Link_20,2343.6
2017-10-04T17:30:00Z,flow,Link_21,410.4
2017-10-04T17:30:00Z,flow,Link_22,151.2
2017-10-04T17:30:00Z,flow,Link_23,1573.2
2017-10-04T17:30:00Z,flow,Link_24,979.2
2017-10-04T17:30:00Z,flow,Link_25,712.8
2017-10-04T17:30:00Z,flow,Link_26,-306.0
2017-10-04T17:30:00Z,flow,Link_27,-32.4
2017-10-04T17:30:00Z,flow,Link_28,68.4
2017-10-04T17:30:00Z,flow,Link_29,252.0
2017-10-04T17:30:00Z,flow,Link_3,2260.8
2017-10-04T17:30:00Z,flow,Link_30,158.4
2017-10-04T17:30:00Z,flow,Link_31,46.8
2017-10-04T17:30:00Z,flow,Link_32,-61.2
2017-10-04T17:30:00Z,flow,Link_33,93.6
2017-10-04T17:30:00Z,flow,Link_34,356.4
2017-10-04T17:30:00Z,flow,Link_4,2221.2
2017-10-04T17:30:00Z,flow,Link_5,1994.4
2017-10-04T17:30:00Z,flow,Link_6,1735.2
2017-10-04T17:30:00Z,flow,Link_7,1346.4
2017-10-04T17:30:00Z,flow,Link_8,1191.6
2017-10-04T17:30:00Z,flow,Link_9,1054.8
2017-10-04T17:30:00Z,leak_demand,Leak_18,619.2
2017-10-04T17:30:00Z,pressure,Node_1,0.0
2017-10-04T17:30:00Z,pressure,Node_10,63.12
2017-10-04T17:30:00Z,pressure,Node_11,62.921
2017-10-04T17:30:00Z,pressure,Node_12,62.792
2017-10-04T17:30:00Z,pressure,Node_13,62.253
2017-10-04T17:30:00Z,pressure,Node_14,62.415
2017-10-04T17:30:00Z,pressure,Node_15,62.332
2017-10-04T17:30:00Z,pressure,Node_16,62.266
2017-10-04T17:30:00Z,pressure,Node_17,63.327
2017-10-04T17:30:00Z,pressure,Node_18,64.096
2017-10-04T17:30:00Z,pressure,Node_19,64.63
2017-10-04T17:30:00Z,pressure,Node_2,69.294
2017-10-04T17:30:00Z,pressure,Node_20,64.081
2017-10-04T17:30:00Z,pressure,Node_21,62.902
2017-10-04T17:30:00Z,pressure,Node_22,62.622
2017-10-04T17:30:00Z,pressure,Node_23,63.563
2017-10-04T17:30:00Z,pressure,Node_24,62.516
2017-10-04T17:30:00Z,pressure,Node_25,62.094
2017-10-04T17:30:00Z,pressure,Node_26,61.901
2017-10-04T17:30:00Z,pressure,Node_27,61.884
2017-10-04T17:30:00Z,pressure,Node_28,61.509
2017-10-04T17:30:00Z,pressure,Node_29,61.102
2017-10-04T17:30:00Z,pressure,Node_3,64.832
2017-10-04T17:30:00Z,pressure,Node_30,60.869
2017-10-04T17:30:00Z,pressure,Node_31,60.966
2017-10-04T17:30:00Z,pressure,Node_32,61.073
2017-10-04T17:30:00Z,pressure,Node_4,64.491
2017-10-04T17:30:00Z,pressure,Node_5,64.247
2017-10-04T17:30:00Z,pressure,Node_6,63.591
2017-10-04T17:30:00Z,pressure,Node_7,63.449
2017-10-04T17:30:00Z,pressure,Node_8,63.305
2017-10-04T17:30:00Z,pressure,Node_9,63.217
