timestamp,channel,sensor,value
2017-01-01T00:00:00Z,demand,Node_1,-3196.8
2017-01-01T00:00:00Z,demand,Node_10,104.4
2017-01-01T00:00:00Z,demand,Node_11,86.4
2017-01-01T00:00:00Z,demand,Node_12,90.0
2017-01-01T00:00:00Z,demand,Node_13,126.0
2017-01-01T00:00:00Z,demand,Node_14,97.2
2017-01-01T00:00:00Z,demand,Node_15,46.8
2017-01-01T00:00:00Z,demand,Node_16,50.4
2017-01-01T00:00:00Z,demand,Node_17,154.8
2017-01-01T00:00:00Z,demand,Node_18,219.6
2017-01-01T00:00:00Z,demand,Node_19,10.8
2017-01-01T00:00:00Z,demand,Node_2,122.4
2017-01-01T00:00:00Z,demand,Node_20,180.0
2017-01-01T00:00:00Z,demand,Node_21,126.0
2017-01-01T00:00:00Z,demand,Node_22,90.0
2017-01-01T00:00:00Z,demand,Node_23,190.8
2017-01-01T00:00:00Z,demand,Node_24,144.0
2017-01-01T00:00:00Z,demand,Node_25,25.2
2017-01-01T00:00:00Z,demand,Node_26,126.0
2017-01-01T00:00:00Z,demand,Node_27,54.0
2017-01-01T00:00:00Z,demand,Node_28,50.4
2017-01-01T00:00:00Z,demand,Node_29,57.6
2017-01-01T00:00:00Z,demand,Node_3,140.4
2017-01-01T00:00:00Z,demand,Node_30,57.6
2017-01-01T00:00:00Z,demand,Node_31,18.0
2017-01-01T00:00:00Z,demand,Node_32,133.2
2017-01-01T00:00:00Z,demand,Node_4,21.6
2017-01-01T00:00:00Z,demand,Node_5,126.0
2017-01-01T00:00:00Z,demand,Node_6,165.6
2017-01-01T00:00:00Z,demand,Node_7,208.8
2017-01-01T00:00:00Z,demand,Node_8,79.2
2017-01-01T00:00:00Z,demand,Node_9,97.2
2017-01-01T00:00:00Z,flow,Link_1,3196.8
2017-01-01T00:00:00Z,flow,Link_10,298.8
2017-01-01T00:00:00Z,flow,Link_11,216.0
2017-01-01T00:00:00Z,flow,Link_12,126.0
2017-01-01T00:00:00Z,flow,Link_13,165.6
2017-01-01T00:00:00Z,flow,Link_14,68.4
2017-01-01T00:00:00Z,flow,Link_15,18.0
2017-01-01T00:00:00Z,flow,Link_16,39.6
2017-01-01T00:00:00Z,flow,Link_17,-194.4
2017-01-01T00:00:00Z,flow,Link_18,-414.0
2017-01-01T00:00:00Z,flow,Link_19,-424.8
2017-01-01T00:00:00Z,flow,Link_2,3074.4
2017-01-01T00:00:00Z,flow,Link_20,1245.6
2017-01-01T00:00:00Z,flow,Link_21,216.0
2017-01-01T00:00:00Z,flow,Link_22,90.0
2017-01-01T00:00:00Z,flow,Link_23,853.2
2017-01-01T00:00:00Z,flow,Link_24,529.2
2017-01-01T00:00:00Z,flow,Link_25,385.2
2017-01-01T00:00:00Z,flow,Link_26,-172.8
2017-01-01T00:00:00Z,flow,Link_27,-46.8
2017-01-01T00:00:00Z,flow,Link_28,7.2
2017-01-01T00:00:00Z,flow,Link_29,129.6
2017-01-01T00:00:00Z,flow,Link_3,1263.6
2017-01-01T00:00:00Z,flow,Link_30,79.2
2017-01-01T00:00:00Z,flow,Link_31,21.6
2017-01-01T00:00:00Z,flow,Link_32,-36.0
2017-01-01T00:00:00Z,flow,Link_33,54.0
2017-01-01T00:00:00Z,flow,Link_34,187.2
2017-01-01T00:00:00Z,flow,Link_4,1245.6
2017-01-01T00:00:00Z,flow,Link_5,1119.6
2017-01-01T00:00:00Z,flow,Link_6,954.0
2017-01-01T00:00:00Z,flow,Link_7,745.2
2017-01-01T00:00:00Z,flow,Link_8,666.0
2017-01-01T00:00:00Z,flow,Link_9,572.4
2017-01-01T00:00:00Z,pressure,Node_1,0.0
2017-01-01T00:00:00Z,pressure,Node_10,68.445
2017-01-01T00:00:00Z,pressure,Node_11,68.387
2017-01-01T00:00:00Z,pressure,Node_12,68.367
2017-01-01T00:00:00Z,pressure,Node_13,68.25
2017-01-01T00:00:00Z,pressure,Node_14,68.264
2017-01-01T00:00:00Z,pressure,Node_15,68.244
2017-01-01T00:00:00Z,pressure,Node_16,68.229
2017-01-01T00:00:00Z,pressure,Node_17,68.298
2017-01-01T00:00:00Z,pressure,Node_18,68.764
2017-01-01T00:00:00Z,pressure,Node_19,69.035
2017-01-01T00:00:00Z,pressure,Node_2,69.864
2017-01-01T00:00:00Z,pressure,Node_20,68.828
2017-01-01T00:00:00Z,pressure,Node_21,68.523
2017-01-01T00:00:00Z,pressure,Node_22,68.306
2017-01-01T00:00:00Z,pressure,Node_23,68.613
2017-01-01T00:00:00Z,pressure,Node_24,68.419
2017-01-01T00:00:00Z,pressure,Node_25,68.357
2017-01-01T00:00:00Z,pressure,Node_26,68.253
2017-01-01T00:00:00Z,pressure,Node_27,68.226
2017-01-01T00:00:00Z,pressure,Node_28,68.378
2017-01-01T00:00:00Z,pressure,Node_29,68.19
2017-01-01T00:00:00Z,pressure,Node_3,69.127
2017-01-01T00:00:00Z,pressure,Node_30,68.124
2017-01-01T00:00:00Z,pressure,Node_31,68.135
2017-01-01T00:00:00Z,pressure,Node_32,68.159
2017-01-01T00:00:00Z,pressure,Node_4,68.937
2017-01-01T00:00:00Z,pressure,Node_5,68.718
2017-01-01T00:00:00Z,pressure,Node_6,68.601
2017-01-01T00:00:00Z,pressure,Node_7,68.57
2017-01-01T00:00:00Z,pressure,Node_8,68.51
2017-01-01T00:00:00Z,pressure,Node_9,68.473
