timestamp,channel,sensor,value
2017-03-05T00:00:00Z,demand,Node_1,-4107.6
2017-03-05T00:00:00Z,demand,Node_10,108.0
2017-03-05T00:00:00Z,demand,Node_11,104.4
2017-03-05T00:00:00Z,demand,Node_12,104.4
2017-03-05T00:00:00Z,demand,Node_13,176.4
2017-03-05T00:00:00Z,demand,Node_14,122.4
2017-03-05T00:00:00Z,demand,Node_15,46.8
2017-03-05T00:00:00Z,demand,Node_16,68.4
2017-03-05T00:00:00Z,demand,Node_17,201.6
2017-03-05T00:00:00Z,demand,Node_18,230.4
2017-03-05T00:00:00Z,demand,Node_19,14.4
2017-03-05T00:00:00Z,demand,Node_2,176.4
2017-03-05T00:00:00Z,demand,Node_20,342.0
2017-03-05T00:00:00Z,demand,Node_21,194.4
2017-03-05T00:00:00Z,demand,Node_22,79.2
2017-03-05T00:00:00Z,demand,Node_23,223.2
2017-03-05T00:00:00Z,demand,Node_24,176.4
2017-03-05T00:00:00Z,demand,Node_25,36.0
2017-03-05T00:00:00Z,demand,Node_26,183.6
2017-03-05T00:00:00Z,demand,Node_27,86.4
2017-03-05T00:00:00Z,demand,Node_28,50.4
2017-03-05T00:00:00Z,demand,Node_29,79.2
2017-03-05T00:00:00Z,demand,Node_3,158.4
2017-03-05T00:00:00Z,demand,Node_30,79.2
2017-03-05T00:00:00Z,demand,Node_31,25.2
2017-03-05T00:00:00Z,demand,Node_32,158.4
2017-03-05T00:00:00Z,demand,Node_4,25.2
2017-03-05T00:00:00Z,demand,Node_5,140.4
2017-03-05T00:00:00Z,demand,Node_6,208.8
2017-03-05T00:00:00Z,demand,Node_7,262.8
2017-03-05T00:00:00Z,demand,Node_8,129.6
2017-03-05T00:00:00Z,demand,Node_9,118.8
2017-03-05T00:00:00Z,flow,Link_1,4107.6
2017-03-05T00:00:00Z,flow,Link_10,381.6
2017-03-05T00:00:00Z,flow,Link_11,277.2
2017-03-05T00:00:00Z,flow,Link_12,176.4
2017-03-05T00:00:00Z,flow,Link_13,212.4
2017-03-05T00:00:00Z,flow,Link_14,93.6
2017-03-05T00:00:00Z,flow,Link_15,43.2
2017-03-05T00:00:00Z,flow,Link_16,144.0
2017-03-05T00:00:00Z,flow,Link_17,-342.0
2017-03-05T00:00:00Z,flow,Link_18,-572.4
2017-03-05T00:00:00Z,flow,Link_19,-583.2
2017-03-05T00:00:00Z,flow,Link_2,3931.2
2017-03-05T00:00:00Z,flow,Link_20,1594.8
2017-03-05T00:00:00Z,flow,Link_21,273.6
2017-03-05T00:00:00Z,flow,Link_22,79.2
2017-03-05T00:00:00Z,flow,Link_23,979.2
2017-03-05T00:00:00Z,flow,Link_24,615.6
2017-03-05T00:00:00Z,flow,Link_25,439.2
2017-03-05T00:00:00Z,flow,Link_26,-154.8
2017-03-05T00:00:00Z,flow,Link_27,28.8
2017-03-05T00:00:00Z,flow,Link_28,118.8
2017-03-05T00:00:00Z,flow,Link_29,140.4
2017-03-05T00:00:00Z,flow,Link_3,1591.2
2017-03-05T00:00:00Z,flow,Link_30,90.0
2017-03-05T00:00:00Z,flow,Link_31,10.8
2017-03-05T00:00:00Z,flow,Link_32,-68.4
2017-03-05T00:00:00Z,flow,Link_33,93.6
2017-03-05T00:00:00Z,flow,Link_34,252.0
2017-03-05T00:00:00Z,flow,Link_4,1566.0
2017-03-05T00:00:00Z,flow,Link_5,1425.6
2017-03-05T00:00:00Z,flow,Link_6,1216.8
2017-03-05T00:00:00Z,flow,Link_7,954.0
2017-03-05T00:00:00Z,flow,Link_8,828.0
2017-03-05T00:00:00Z,flow,Link_9,705.6
2017-03-05T00:00:00Z,leak_demand,Leak_19,0.0
2017-03-05T00:00:00Z,leak_demand,Leak_26,97.2
2017-03-05T00:00:00Z,pressure,Node_1,0.0
2017-03-05T00:00:00Z,pressure,Node_10,66.904
2017-03-05T00:00:00Z,pressure,Node_11,66.835
2017-03-05T00:00:00Z,pressure,Node_12,66.779
2017-03-05T00:00:00Z,pressure,Node_13,66.368
2017-03-05T00:00:00Z,pressure,Node_14,66.396
2017-03-05T00:00:00Z,pressure,Node_15,66.337
2017-03-05T00:00:00Z,pressure,Node_16,66.284
2017-03-05T00:00:00Z,pressure,Node_17,66.788
2017-03-05T00:00:00Z,pressure,Node_18,67.364
2017-03-05T00:00:00Z,pressure,Node_19,67.704
2017-03-05T00:00:00Z,pressure,Node_2,69.879
2017-03-05T00:00:00Z,pressure,Node_20,66.925
2017-03-05T00:00:00Z,pressure,Node_21,66.652
2017-03-05T00:00:00Z,pressure,Node_22,66.402
2017-03-05T00:00:00Z,pressure,Node_23,66.525
2017-03-05T00:00:00Z,pressure,Node_24,66.366
2017-03-05T00:00:00Z,pressure,Node_25,66.01
2017-03-05T00:00:00Z,pressure,Node_26,65.948
2017-03-05T00:00:00Z,pressure,Node_27,65.97
2017-03-05T00:00:00Z,pressure,Node_28,65.657
2017-03-05T00:00:00Z,pressure,Node_29,65.498
2017-03-05T00:00:00Z,pressure,Node_3,68.207
2017-03-05T00:00:00Z,pressure,Node_30,65.49
2017-03-05T00:00:00Z,pressure,Node_31,65.518
2017-03-05T00:00:00Z,pressure,Node_32,65.591
2017-03-05T00:00:00Z,pressure,Node_4,67.721
2017-03-05T00:00:00Z,pressure,Node_5,67.372
2017-03-05T00:00:00Z,pressure,Node_6,67.221
2017-03-05T00:00:00Z,pressure,Node_7,67.126
2017-03-05T00:00:00Z,pressure,Node_8,67.041
2017-03-05T00:00:00Z,pressure,Node_9,66.962
